task_id_list	station_id	score	willingness
T0019	C134	22.438	0.801
T0020	C134	19.553	0.742
T0021	C134	12.546	0.676
T0022	C134	24.610	0.782
T0023	C134	26.463	0.788
T0024	C134	27.598	0.689
T0025	C134	21.592	0.689
T0026	C134	9.827	0.681
T0027	C134	16.182	0.402
T0028	C134	18.347	0.597
T0029	C134	20.131	0.810
T0030	C134	23.826	0.487
T0031	C134	20.234	0.699
T0032	C134	11.498	0.436
T0033	C134	10.049	0.659
T0034	C134	11.717	0.402
T0030,T0014	C134	49.380	0.764
T0028,T0020	C134	43.125	0.354
T0033,T0012	C134	38.016	0.538
T0022,T0032	C134	49.362	0.567
T0028,T0020	C134	23.163	0.486
T0033,T0030	C134	37.792	0.384
T0007,T0030	C134	47.527	0.354
T0005,T0004	C134	20.426	0.709
T0018,T0034	C134	25.510	0.570
T0008,T0034	C134	37.673	0.534
T0026,T0014	C134	31.309	0.668
T0004,T0002	C134	34.732	0.400
T0015,T0020	C134	31.964	0.379
T0016,T0012	C134	47.707	0.359
T0018,T0017	C134	46.899	0.369
T0033,T0010	C134	26.877	0.406
T0023,T0025	C134	36.941	0.489
T0016,T0033	C134	42.394	0.404
T0025,T0026	C134	24.023	0.623
T0002,T0034	C134	34.290	0.783
T0000,T0018	C134	39.797	0.470
T0012,T0032	C134	39.777	0.483
T0028,T0016	C134	31.182	0.492
T0016,T0031	C134	45.491	0.418
T0029,T0025	C134	20.552	0.464
T0027,T0023	C134	51.479	0.773
T0002,T0018	C134	20.932	0.359
T0014,T0025	C134	47.799	0.715
T0001,T0030	C134	20.213	0.409
T0015,T0023	C134	42.898	0.646
T0001	C135	10.288	0.817
T0002	C135	10.486	0.521
T0003	C135	18.233	0.577
T0004	C135	15.038	0.845
T0005	C135	9.633	0.829
T0006	C135	12.089	0.758
T0007	C135	11.850	0.691
T0008	C135	8.551	0.568
T0009	C135	17.990	0.680
T0010	C135	24.105	0.449
T0011	C135	22.846	0.814
T0012	C135	18.406	0.847
T0013	C135	26.173	0.801
T0014	C135	17.709	0.738
T0015	C135	12.173	0.544
T0016	C135	16.907	0.768
T0017	C135	10.677	0.667
T0018	C135	18.046	0.794
T0019	C135	12.051	0.834
T0021	C135	24.019	0.393
T0022	C135	11.338	0.806
T0023	C135	13.845	0.655
T0024	C135	15.377	0.719
T0025	C135	22.360	0.615
T0026	C135	26.680	0.575
T0027	C135	16.719	0.840
T0028	C135	19.508	0.808
T0029	C135	18.389	0.428
T0030	C135	23.550	0.539
T0032	C135	9.016	0.368
T0033	C135	23.097	0.640
T0034	C135	9.722	0.584
T0005,T0016	C135	38.554	0.370
T0012,T0025	C135	44.779	0.581
T0010,T0016	C135	40.264	0.701
T0028,T0011	C135	27.162	0.386
T0014,T0010	C135	43.626	0.389
T0023,T0021	C135	23.860	0.490
T0003,T0023	C135	34.854	0.368
T0025,T0002	C135	21.389	0.767
T0033,T0025	C135	26.804	0.422
T0019,T0030	C135	20.956	0.575
T0034,T0031	C135	29.745	0.731
T0020,T0016	C135	22.948	0.784
T0004,T0017	C135	18.766	0.508
T0029,T0007	C135	27.251	0.611
T0022,T0023	C135	43.291	0.602
T0023,T0001	C135	24.692	0.712
T0008,T0024	C135	47.458	0.475
T0023,T0013	C135	49.217	0.632
T0002,T0000	C135	24.310	0.558
T0021,T0009	C135	34.635	0.499
T0020,T0028	C135	48.121	0.565
T0031,T0008	C135	39.212	0.740
T0017,T0028	C135	42.270	0.400
T0008,T0032	C135	31.024	0.458
T0010,T0008	C135	43.453	0.765
T0017,T0019	C135	24.770	0.483
T0026,T0007	C135	20.901	0.798
T0034,T0018	C135	50.450	0.653
T0022,T0034	C135	48.073	0.781
T0007,T0014	C135	50.140	0.690
T0000	C136	24.423	0.414
T0001	C136	14.420	0.362
T0002	C136	9.755	0.705
T0003	C136	11.704	0.731
T0004	C136	16.801	0.686
T0005	C136	14.489	0.720
T0006	C136	26.850	0.639
T0007	C136	13.293	0.727
T0008	C136	16.856	0.507
T0009	C136	9.370	0.813
T0010	C136	22.063	0.507
T0011	C136	16.841	0.486
T0012	C136	12.314	0.609
T0013	C136	18.685	0.709
T0014	C136	16.525	0.709
T0015	C136	27.939	0.488
T0016	C136	25.710	0.494
T0017	C136	26.824	0.408
T0018	C136	17.229	0.683
T0019	C136	19.307	0.640
T0020	C136	25.285	0.680
T0021	C136	8.537	0.442
T0023	C136	17.006	0.790
T0025	C136	24.000	0.399
T0026	C136	27.045	0.522
T0027	C136	8.859	0.501
T0028	C136	11.612	0.651
T0029	C136	9.102	0.390
T0030	C136	15.604	0.758
T0031	C136	15.005	0.690
T0032	C136	22.740	0.530
T0033	C136	17.824	0.355
T0034	C136	12.004	0.402
T0008,T0013	C136	22.095	0.536
T0034,T0029	C136	26.366	0.647
T0007,T0016	C136	21.048	0.397
T0000,T0007	C136	33.060	0.651
T0003,T0025	C136	44.488	0.684
T0030,T0022	C136	25.667	0.549
T0030,T0025	C136	33.922	0.385
T0021,T0001	C136	51.914	0.455
T0010,T0031	C136	26.986	0.475
T0021,T0022	C136	25.687	0.492
T0014,T0006	C136	45.709	0.384
T0032,T0017	C136	31.094	0.402
T0023,T0028	C136	18.850	0.355
T0028,T0014	C136	22.328	0.432
T0020,T0024	C136	50.197	0.514
T0019,T0027	C136	38.529	0.536
T0019,T0015	C136	41.512	0.442
T0031,T0030	C136	19.342	0.515
T0009,T0015	C136	29.113	0.607
T0033,T0028	C136	25.065	0.794
T0015,T0027	C136	30.189	0.659
T0012,T0000	C136	37.109	0.776
T0011,T0004	C136	44.053	0.580
T0015,T0012	C136	38.042	0.758
T0024,T0029	C136	39.023	0.786
T0001,T0026	C136	19.475	0.511
T0023,T0026	C136	37.424	0.372
T0013,T0017	C136	27.957	0.689
T0019,T0009	C136	20.413	0.443
T0004,T0009	C136	32.179	0.647
T0000	C137	16.109	0.358
T0001	C137	21.008	0.588
T0002	C137	18.859	0.657
T0003	C137	9.818	0.784
T0004	C137	19.451	0.745
T0005	C137	8.266	0.550
T0006	C137	24.817	0.681
T0007	C137	14.367	0.672
T0008	C137	27.772	0.715
T0010	C137	16.326	0.524
T0011	C137	27.346	0.580
T0012	C137	19.254	0.659
T0013	C137	20.844	0.698
T0014	C137	13.159	0.810
T0015	C137	19.805	0.639
T0016	C137	24.063	0.546
T0017	C137	8.744	0.586
T0018	C137	17.525	0.760
T0020	C137	16.743	0.731
T0021	C137	12.385	0.491
T0022	C137	20.836	0.492
T0023	C137	13.417	0.484
T0024	C137	12.363	0.427
T0025	C137	22.084	0.429
T0026	C137	14.514	0.508
T0027	C137	26.162	0.836
T0028	C137	11.838	0.722
T0029	C137	17.693	0.631
T0030	C137	27.693	0.625
T0031	C137	16.768	0.422
T0032	C137	24.279	0.835
T0033	C137	22.918	0.786
T0034	C137	21.752	0.850
T0026,T0029	C137	46.890	0.795
T0001,T0002	C137	26.380	0.692
T0028,T0001	C137	24.117	0.759
T0008,T0030	C137	34.977	0.649
T0004,T0024	C137	51.978	0.757
T0016,T0012	C137	35.897	0.700
T0011,T0026	C137	35.280	0.420
T0024,T0015	C137	47.732	0.367
T0000,T0029	C137	44.804	0.526
T0005,T0013	C137	42.320	0.362
T0012,T0026	C137	33.514	0.610
T0014,T0007	C137	34.383	0.441
T0032,T0019	C137	23.501	0.794
T0016,T0005	C137	32.808	0.622
T0001,T0025	C137	22.172	0.524
T0020,T0012	C137	38.270	0.785
T0027,T0008	C137	32.364	0.372
T0004,T0011	C137	48.517	0.797
T0012,T0001	C137	40.362	0.595
T0033,T0006	C137	44.267	0.557
T0001,T0004	C137	31.103	0.546
T0004,T0033	C137	30.432	0.558
T0015,T0022	C137	44.782	0.683
T0018,T0010	C137	44.960	0.739
T0020,T0008	C137	37.285	0.601
T0008,T0034	C137	51.801	0.377
T0027,T0024	C137	30.960	0.401
T0004,T0019	C137	24.724	0.459
T0007,T0009	C137	41.210	0.707
T0023,T0014	C137	47.334	0.653
T0000	C138	10.196	0.358
T0001	C138	20.162	0.509
T0002	C138	8.880	0.737
T0003	C138	24.984	0.406
T0004	C138	9.955	0.570
T0005	C138	24.616	0.549
T0006	C138	27.394	0.650
T0007	C138	21.420	0.367
T0008	C138	22.813	0.766
T0009	C138	19.541	0.559
T0010	C138	14.603	0.425
T0011	C138	8.490	0.766
T0012	C138	23.298	0.435
T0013	C138	27.994	0.437
T0015	C138	19.545	0.352
T0016	C138	12.976	0.723
T0017	C138	13.746	0.596
T0018	C138	26.299	0.660
T0019	C138	10.895	0.765
T0020	C138	12.477	0.447
T0021	C138	22.176	0.561
T0022	C138	11.480	0.689
T0023	C138	26.290	0.568
T0024	C138	14.968	0.700
T0025	C138	8.349	0.632
T0026	C138	18.552	0.777
T0027	C138	13.151	0.612
T0028	C138	26.187	0.457
T0029	C138	15.543	0.579
T0030	C138	14.813	0.531
T0031	C138	19.716	0.438
T0032	C138	17.310	0.760
T0033	C138	10.022	0.746
T0034	C138	26.497	0.415
T0005,T0025	C138	29.817	0.535
T0033,T0003	C138	38.011	0.706
T0004,T0028	C138	28.285	0.685
T0028,T0001	C138	45.013	0.398
T0033,T0012	C138	21.469	0.446
T0030,T0005	C138	51.423	0.397
T0023,T0000	C138	44.742	0.508
T0007,T0015	C138	50.689	0.681
T0034,T0008	C138	18.592	0.395
T0020,T0003	C138	21.036	0.748
T0016,T0031	C138	25.932	0.382
T0024,T0025	C138	18.845	0.371
T0016,T0007	C138	50.099	0.566
T0026,T0014	C138	29.921	0.479
T0010,T0024	C138	22.271	0.442
T0015,T0033	C138	31.328	0.536
T0016,T0006	C138	18.755	0.753
T0001,T0029	C138	39.884	0.780
T0010,T0032	C138	24.035	0.364
T0007,T0030	C138	48.682	0.628
T0005,T0000	C138	39.579	0.644
T0027,T0029	C138	35.829	0.659
T0002,T0008	C138	20.995	0.384
T0008,T0013	C138	22.687	0.564
T0023,T0031	C138	29.006	0.499
T0010,T0024	C138	27.297	0.434
T0027,T0001	C138	31.255	0.701
T0028,T0025	C138	31.405	0.535
T0008,T0009	C138	18.054	0.778
T0026,T0027	C138	40.891	0.470
T0000	C139	18.901	0.847
T0001	C139	22.352	0.676
T0002	C139	20.224	0.570
T0003	C139	13.180	0.776
T0005	C139	27.067	0.766
T0006	C139	9.332	0.567
T0007	C139	13.981	0.812
T0008	C139	20.290	0.670
T0009	C139	10.299	0.762
T0010	C139	23.768	0.538
T0011	C139	22.067	0.630
T0012	C139	23.021	0.810
T0013	C139	13.565	0.464
T0014	C139	10.080	0.763
T0015	C139	21.556	0.632
T0016	C139	18.940	0.351
T0017	C139	20.483	0.387
T0018	C139	15.800	0.785
T0020	C139	20.822	0.800
T0021	C139	16.796	0.670
T0022	C139	24.124	0.479
T0023	C139	20.186	0.728
T0026	C139	17.036	0.604
T0027	C139	12.762	0.805
T0028	C139	25.781	0.666
T0029	C139	11.935	0.355
T0030	C139	26.109	0.423
T0031	C139	12.600	0.665
T0033	C139	13.997	0.468
T0034	C139	19.078	0.686
T0017,T0034	C139	19.107	0.415
T0007,T0009	C139	43.036	0.600
T0004,T0026	C139	29.369	0.523
T0016,T0004	C139	45.539	0.543
T0033,T0010	C139	42.050	0.757
T0033,T0001	C139	35.830	0.457
T0020,T0003	C139	34.127	0.783
T0010,T0007	C139	26.166	0.785
T0002,T0033	C139	18.091	0.502
T0023,T0030	C139	42.338	0.643
T0012,T0003	C139	37.767	0.614
T0006,T0020	C139	29.629	0.466
T0018,T0022	C139	21.616	0.621
T0032,T0016	C139	45.785	0.479
T0015,T0002	C139	33.068	0.603
T0009,T0025	C139	42.411	0.414
T0002,T0000	C139	36.075	0.696
T0014,T0023	C139	28.510	0.733
T0005,T0032	C139	50.636	0.657
T0025,T0000	C139	42.501	0.770
T0001,T0007	C139	31.043	0.615
T0008,T0010	C139	28.812	0.543
T0032,T0013	C139	43.306	0.563
T0014,T0031	C139	43.314	0.761
T0021,T0002	C139	24.688	0.649
T0028,T0019	C139	41.292	0.551
T0008,T0014	C139	34.576	0.749
T0032,T0033	C139	18.847	0.491
T0025,T0020	C139	22.165	0.625
T0024,T0007	C139	37.218	0.354
T0000	C140	15.997	0.403
T0001	C140	25.638	0.437
T0002	C140	19.226	0.399
T0003	C140	17.252	0.599
T0004	C140	21.109	0.799
T0005	C140	16.669	0.774
T0006	C140	17.681	0.491
T0007	C140	10.268	0.717
T0008	C140	9.721	0.703
T0009	C140	13.295	0.746
T0010	C140	20.071	0.478
T0011	C140	25.770	0.831
T0012	C140	12.068	0.682
T0013	C140	25.549	0.387
T0014	C140	8.254	0.737
T0017	C140	11.476	0.777
T0018	C140	16.110	0.452
T0019	C140	19.092	0.714
T0021	C140	22.379	0.601
T0022	C140	9.387	0.456
T0023	C140	13.660	0.497
T0024	C140	19.587	0.561
T0025	C140	27.964	0.644
T0026	C140	15.774	0.412
T0027	C140	14.752	0.611
T0028	C140	12.336	0.532
T0030	C140	13.163	0.843
T0031	C140	15.681	0.579
T0032	C140	24.298	0.674
T0033	C140	18.989	0.684
T0034	C140	27.670	0.509
T0000,T0003	C140	21.778	0.595
T0023,T0029	C140	42.153	0.367
T0012,T0029	C140	21.776	0.597
T0032,T0006	C140	46.372	0.525
T0012,T0002	C140	51.711	0.382
T0000,T0004	C140	41.303	0.730
T0025,T0026	C140	51.777	0.648
T0014,T0008	C140	33.272	0.510
T0027,T0032	C140	21.411	0.632
T0028,T0031	C140	27.496	0.694
T0032,T0019	C140	43.287	0.701
T0021,T0000	C140	25.720	0.505
T0009,T0025	C140	44.267	0.403
T0008,T0006	C140	30.651	0.675
T0023,T0013	C140	26.296	0.441
T0006,T0010	C140	23.094	0.410
T0021,T0024	C140	50.158	0.703
T0031,T0013	C140	33.691	0.535
T0023,T0027	C140	29.912	0.762
T0021,T0033	C140	23.941	0.573
T0006,T0010	C140	47.107	0.580
T0001,T0022	C140	48.289	0.419
T0007,T0006	C140	43.582	0.392
T0028,T0003	C140	34.854	0.418
T0006,T0012	C140	27.633	0.701
T0003,T0033	C140	37.630	0.697
T0008,T0020	C140	41.218	0.437
T0017,T0009	C140	28.501	0.635
T0017,T0007	C140	50.655	0.401
T0002,T0021	C140	30.481	0.670
T0001	C141	27.598	0.364
T0002	C141	8.503	0.629
T0003	C141	9.831	0.399
T0004	C141	25.980	0.756
T0005	C141	13.807	0.430
T0006	C141	20.638	0.433
T0009	C141	25.386	0.767
T0010	C141	14.254	0.608
T0011	C141	20.631	0.477
T0012	C141	20.974	0.476
T0013	C141	13.284	0.594
T0014	C141	18.934	0.675
T0015	C141	19.172	0.399
T0016	C141	9.179	0.677
T0017	C141	8.491	0.687
T0018	C141	20.419	0.609
T0019	C141	11.127	0.451
T0020	C141	9.140	0.694
T0021	C141	20.321	0.410
T0022	C141	21.309	0.520
T0023	C141	24.654	0.799
T0024	C141	27.842	0.833
T0025	C141	23.251	0.412
T0026	C141	12.426	0.605
T0027	C141	24.817	0.434
T0028	C141	10.206	0.801
T0029	C141	15.907	0.505
T0030	C141	21.771	0.797
T0031	C141	10.145	0.715
T0032	C141	15.566	0.441
T0033	C141	11.684	0.486
T0031,T0033	C141	25.752	0.548
T0034,T0030	C141	34.213	0.679
T0015,T0026	C141	35.954	0.406
T0018,T0027	C141	38.091	0.540
T0001,T0026	C141	33.545	0.491
T0032,T0015	C141	20.079	0.718
T0032,T0000	C141	34.186	0.724
T0018,T0011	C141	35.608	0.580
T0012,T0009	C141	34.157	0.622
T0018,T0002	C141	35.354	0.493
T0021,T0016	C141	39.025	0.617
T0018,T0027	C141	18.141	0.755
T0002,T0009	C141	37.490	0.554
T0014,T0011	C141	37.297	0.473
T0014,T0020	C141	35.548	0.548
T0020,T0006	C141	46.921	0.752
T0020,T0019	C141	42.485	0.411
T0034,T0010	C141	32.307	0.373
T0008,T0009	C141	33.356	0.548
T0025,T0027	C141	42.108	0.553
T0029,T0032	C141	36.593	0.592
T0026,T0001	C141	19.858	0.626
T0008,T0016	C141	32.491	0.484
T0019,T0014	C141	41.391	0.583
T0029,T0003	C141	50.720	0.396
T0011,T0008	C141	33.361	0.563
T0011,T0012	C141	38.119	0.743
T0006,T0024	C141	22.385	0.580
T0000,T0033	C141	32.441	0.761
T0030,T0012	C141	24.775	0.445
T0000	C142	19.794	0.388
T0001	C142	24.462	0.829
T0002	C142	11.810	0.486
T0004	C142	11.058	0.849
T0005	C142	10.144	0.542
T0006	C142	15.349	0.841
T0007	C142	18.794	0.783
T0008	C142	17.484	0.582
T0009	C142	26.221	0.574
T0011	C142	10.955	0.744
T0012	C142	23.745	0.575
T0013	C142	20.597	0.804
T0014	C142	23.392	0.626
T0016	C142	15.832	0.389
T0017	C142	10.613	0.579
T0018	C142	8.727	0.388
T0019	C142	23.955	0.463
T0020	C142	26.497	0.610
T0021	C142	13.914	0.489
T0022	C142	25.904	0.839
T0023	C142	10.127	0.777
T0025	C142	16.805	0.846
T0026	C142	21.494	0.362
T0027	C142	19.024	0.783
T0028	C142	19.165	0.667
T0029	C142	23.699	0.605
T0030	C142	26.705	0.615
T0031	C142	21.075	0.478
T0032	C142	8.811	0.377
T0033	C142	27.959	0.380
T0034	C142	14.658	0.370
T0018,T0025	C142	41.185	0.791
T0025,T0013	C142	33.312	0.405
T0033,T0030	C142	36.636	0.369
T0018,T0021	C142	51.290	0.468
T0029,T0028	C142	28.134	0.385
T0018,T0007	C142	51.723	0.399
T0014,T0004	C142	46.386	0.496
T0025,T0028	C142	45.596	0.589
T0005,T0021	C142	43.334	0.688
T0032,T0018	C142	29.104	0.591
T0031,T0000	C142	39.440	0.362
T0003,T0014	C142	18.835	0.427
T0014,T0023	C142	22.789	0.365
T0006,T0026	C142	47.509	0.627
T0017,T0011	C142	32.773	0.366
T0012,T0000	C142	39.833	0.558
T0010,T0013	C142	45.788	0.431
T0022,T0009	C142	33.687	0.515
T0012,T0031	C142	50.363	0.677
T0017,T0019	C142	38.576	0.452
T0011,T0007	C142	28.685	0.369
T0020,T0019	C142	28.466	0.520
T0020,T0012	C142	37.132	0.478
T0000,T0015	C142	36.025	0.675
T0011,T0018	C142	28.616	0.404
T0031,T0020	C142	40.627	0.718
T0032,T0034	C142	32.512	0.377
T0000,T0013	C142	38.687	0.433
T0032,T0016	C142	33.643	0.667
T0004,T0008	C142	37.684	0.744
T0000	C143	8.791	0.503
T0001	C143	15.607	0.750
T0002	C143	24.386	0.696
T0003	C143	9.738	0.609
T0004	C143	24.967	0.368
T0005	C143	20.220	0.374
T0006	C143	21.018	0.634
T0007	C143	15.421	0.367
T0008	C143	15.497	0.831
T0009	C143	20.068	0.468
T0010	C143	19.208	0.833
T0011	C143	20.362	0.407
T0012	C143	8.125	0.352
T0013	C143	13.206	0.367
T0014	C143	24.234	0.638
T0015	C143	17.308	0.580
T0016	C143	24.228	0.804
T0017	C143	23.723	0.379
T0018	C143	11.319	0.740
T0019	C143	17.805	0.531
T0020	C143	9.586	0.409
T0021	C143	11.199	0.732
T0022	C143	22.093	0.537
T0023	C143	14.467	0.569
T0024	C143	27.124	0.726
T0025	C143	17.881	0.398
T0026	C143	8.299	0.500
T0027	C143	19.366	0.505
T0028	C143	10.682	0.772
T0029	C143	26.599	0.713
T0030	C143	20.963	0.771
T0031	C143	10.817	0.723
T0032	C143	23.628	0.493
T0033	C143	14.673	0.481
T0034	C143	21.171	0.820
T0012,T0013	C143	42.068	0.746
T0034,T0006	C143	49.777	0.482
T0033,T0009	C143	43.991	0.490
T0012,T0025	C143	18.829	0.771
T0015,T0020	C143	28.982	0.780
T0007,T0013	C143	28.100	0.441
T0025,T0017	C143	34.321	0.701
T0005,T0011	C143	22.128	0.665
T0024,T0006	C143	29.613	0.772
T0034,T0012	C143	46.841	0.423
T0015,T0017	C143	47.225	0.754
T0014,T0008	C143	23.136	0.510
T0032,T0024	C143	21.065	0.660
T0021,T0017	C143	48.528	0.740
T0017,T0004	C143	30.496	0.503
T0021,T0032	C143	28.520	0.531
T0026,T0029	C143	45.208	0.590
T0018,T0009	C143	45.206	0.446
T0013,T0034	C143	20.812	0.520
T0029,T0018	C143	46.282	0.608
T0029,T0000	C143	22.653	0.613
T0033,T0023	C143	35.682	0.574
T0015,T0031	C143	37.282	0.799
T0004,T0023	C143	28.698	0.621
T0028,T0015	C143	34.156	0.622
T0028,T0021	C143	41.756	0.375
T0011,T0026	C143	34.361	0.712
T0029,T0031	C143	47.404	0.782
T0025,T0016	C143	24.463	0.567
T0032,T0022	C143	28.802	0.357
T0000	C144	26.564	0.470
T0001	C144	9.922	0.358
T0002	C144	11.086	0.584
T0003	C144	9.862	0.679
T0004	C144	14.973	0.390
T0005	C144	22.936	0.438
T0006	C144	25.144	0.617
T0007	C144	8.574	0.646
T0008	C144	27.643	0.692
T0009	C144	23.383	0.780
T0010	C144	8.454	0.786
T0011	C144	12.517	0.384
T0012	C144	27.132	0.502
T0013	C144	21.440	0.536
T0014	C144	15.520	0.359
T0015	C144	27.939	0.775
T0016	C144	17.914	0.707
T0017	C144	16.764	0.552
T0018	C144	14.766	0.491
T0019	C144	13.183	0.706
T0020	C144	22.476	0.380
T0021	C144	24.669	0.778
T0022	C144	25.624	0.805
T0023	C144	21.404	0.465
T0024	C144	23.371	0.614
T0026	C144	17.145	0.602
T0027	C144	24.067	0.715
T0028	C144	22.057	0.704
T0029	C144	19.404	0.696
T0030	C144	13.470	0.708
T0031	C144	12.525	0.770
T0032	C144	27.539	0.813
T0033	C144	19.615	0.708
T0034	C144	23.771	0.572
T0010,T0000	C144	30.634	0.608
T0006,T0027	C144	49.086	0.787
T0023,T0020	C144	41.479	0.791
T0009,T0005	C144	43.211	0.525
T0008,T0014	C144	29.303	0.702
T0006,T0002	C144	48.101	0.462
T0002,T0020	C144	28.577	0.741
T0013,T0012	C144	34.892	0.522
T0010,T0012	C144	41.682	0.660
T0015,T0027	C144	38.680	0.698
T0028,T0034	C144	51.513	0.682
T0021,T0008	C144	43.761	0.696
T0000,T0014	C144	50.652	0.799
T0018,T0020	C144	39.366	0.450
T0005,T0015	C144	30.393	0.418
T0019,T0033	C144	41.498	0.632
T0002,T0018	C144	47.057	0.707
T0010,T0019	C144	50.206	0.722
T0007,T0012	C144	47.354	0.657
T0032,T0024	C144	26.876	0.632
T0004,T0030	C144	34.308	0.420
T0024,T0017	C144	37.452	0.779
T0030,T0025	C144	42.308	0.769
T0010,T0031	C144	46.762	0.610
T0025,T0021	C144	21.710	0.716
T0012,T0031	C144	25.285	0.760
T0015,T0032	C144	31.748	0.586
T0025,T0015	C144	42.881	0.663
T0017,T0012	C144	50.824	0.701
T0011,T0033	C144	46.599	0.601
T0000	C145	9.201	0.581
T0001	C145	11.466	0.732
T0002	C145	19.891	0.848
T0003	C145	21.117	0.410
T0004	C145	23.253	0.452
T0005	C145	9.416	0.764
T0006	C145	10.507	0.719
T0007	C145	25.333	0.734
T0008	C145	22.030	0.473
T0009	C145	22.479	0.585
T0010	C145	23.144	0.528
T0011	C145	8.606	0.387
T0012	C145	17.069	0.850
T0013	C145	25.174	0.693
T0014	C145	18.114	0.488
T0015	C145	11.195	0.565
T0016	C145	13.426	0.548
T0017	C145	27.511	0.379
T0018	C145	12.300	0.530
T0020	C145	14.741	0.638
T0021	C145	16.533	0.798
T0022	C145	8.165	0.545
T0023	C145	16.390	0.613
T0025	C145	8.635	0.445
T0026	C145	10.023	0.462
T0027	C145	19.701	0.385
T0028	C145	8.583	0.367
T0029	C145	27.627	0.687
T0030	C145	11.632	0.621
T0031	C145	13.030	0.431
T0032	C145	17.134	0.521
T0034	C145	19.160	0.558
T0033,T0015	C145	20.807	0.739
T0011,T0012	C145	22.519	0.372
T0025,T0003	C145	43.457	0.755
T0025,T0007	C145	42.168	0.783
T0004,T0030	C145	19.454	0.631
T0034,T0002	C145	50.113	0.683
T0009,T0024	C145	35.859	0.431
T0011,T0017	C145	21.799	0.434
T0025,T0028	C145	50.132	0.620
T0030,T0003	C145	33.159	0.462
T0007,T0011	C145	30.308	0.426
T0033,T0029	C145	27.571	0.528
T0011,T0008	C145	43.924	0.612
T0001,T0033	C145	39.676	0.385
T0027,T0010	C145	41.049	0.650
T0021,T0020	C145	32.424	0.383
T0017,T0000	C145	26.527	0.539
T0013,T0024	C145	26.626	0.441
T0006,T0020	C145	49.138	0.529
T0034,T0004	C145	27.292	0.706
T0011,T0033	C145	20.292	0.510
T0018,T0001	C145	26.354	0.589
T0014,T0030	C145	22.760	0.604
T0009,T0001	C145	24.798	0.760
T0025,T0032	C145	48.267	0.781
T0002,T0005	C145	44.767	0.502
T0027,T0010	C145	46.760	0.370
T0012,T0031	C145	23.936	0.394
T0018,T0019	C145	27.395	0.390
T0033,T0014	C145	22.812	0.591
T0000	C146	16.039	0.497
T0001	C146	16.118	0.796
T0002	C146	18.526	0.429
T0003	C146	12.712	0.847
T0004	C146	16.861	0.394
T0005	C146	15.597	0.370
T0006	C146	17.757	0.390
T0007	C146	12.829	0.365
T0008	C146	21.315	0.709
T0009	C146	23.713	0.407
T0010	C146	25.346	0.681
T0011	C146	23.890	0.488
T0012	C146	25.198	0.681
T0013	C146	14.603	0.673
T0014	C146	26.098	0.422
T0015	C146	12.797	0.443
T0016	C146	11.795	0.674
T0017	C146	11.669	0.706
T0018	C146	16.801	0.438
T0019	C146	24.439	0.672
T0020	C146	10.801	0.689
T0021	C146	10.883	0.422
T0022	C146	27.125	0.632
T0023	C146	13.786	0.835
T0024	C146	21.650	0.351
T0025	C146	15.440	0.468
T0026	C146	17.716	0.614
T0027	C146	14.052	0.586
T0028	C146	8.105	0.486
T0029	C146	25.760	0.491
T0030	C146	17.932	0.588
T0031	C146	17.827	0.561
T0032	C146	13.851	0.843
T0033	C146	12.730	0.715
T0034	C146	21.152	0.799
T0016,T0002	C146	30.624	0.435
T0009,T0004	C146	25.347	0.351
T0000,T0003	C146	51.476	0.581
T0030,T0032	C146	35.382	0.591
T0015,T0027	C146	47.548	0.613
T0006,T0031	C146	39.729	0.546
T0023,T0026	C146	36.217	0.786
T0000,T0031	C146	28.638	0.780
T0032,T0003	C146	24.004	0.524
T0030,T0032	C146	48.031	0.621
T0034,T0030	C146	18.907	0.462
T0033,T0029	C146	42.620	0.600
T0020,T0023	C146	40.571	0.504
T0019,T0012	C146	36.815	0.571
T0034,T0026	C146	41.099	0.353
T0032,T0017	C146	22.431	0.759
T0012,T0005	C146	28.945	0.715
T0002,T0014	C146	50.286	0.554
T0013,T0011	C146	38.539	0.382
T0011,T0013	C146	42.078	0.707
T0017,T0014	C146	39.864	0.490
T0003,T0014	C146	43.644	0.530
T0001,T0010	C146	18.054	0.452
T0027,T0013	C146	49.488	0.494
T0008,T0025	C146	48.082	0.461
T0021,T0033	C146	31.345	0.362
T0025,T0022	C146	30.674	0.495
T0029,T0009	C146	46.827	0.421
T0034,T0018	C146	27.824	0.784
T0016,T0020	C146	45.719	0.645
T0000	C147	26.718	0.480
T0002	C147	9.008	0.416
T0004	C147	26.374	0.791
T0006	C147	14.208	0.706
T0007	C147	8.428	0.479
T0008	C147	22.769	0.737
T0009	C147	17.802	0.380
T0010	C147	19.614	0.464
T0011	C147	25.173	0.535
T0012	C147	26.325	0.638
T0014	C147	22.248	0.647
T0015	C147	16.420	0.532
T0016	C147	12.277	0.635
T0017	C147	27.818	0.645
T0018	C147	19.618	0.631
T0019	C147	10.507	0.393
T0020	C147	24.308	0.604
T0021	C147	13.909	0.530
T0022	C147	21.207	0.647
T0023	C147	27.819	0.733
T0024	C147	11.702	0.801
T0025	C147	19.726	0.746
T0026	C147	8.991	0.489
T0027	C147	21.464	0.688
T0028	C147	14.967	0.562
T0029	C147	8.581	0.501
T0030	C147	12.163	0.705
T0031	C147	19.058	0.424
T0032	C147	12.320	0.505
T0033	C147	16.492	0.773
T0034	C147	18.112	0.552
